Hechos_Id,Número De Victimas,Fecha,Año,Mes,Dia,Día Semana,Estación,Hora,Franja Horaria,Lugar Del Hecho,Tipo De Calle,Calle,Cruce,Comuna,Barrio,Pos X,Pos Y,Participantes,Víctima,Acusado,Rol,Sexo,Edad,Rango Etario
2020-0060,1,2020-12-03,2020,Diciembre,3,Jueves,Verano,20:30:00,20,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,True,Comuna 9,Parque Avellaneda,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,69,61+
2020-0061,1,2020-12-03,2020,Diciembre,3,Jueves,Verano,14:40:00,14,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",True,Comuna 13,Belgrano,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,45,41-60
2020-0062,1,2020-12-04,2020,Diciembre,4,Viernes,Verano,17:19:00,17,MORENO 1845,CALLE,MORENO,False,Comuna 3,Balvanera,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,47,41-60
2020-0063,2,2020-12-05,2020,Diciembre,5,Sábado,Verano,07:10:00,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,True,Comuna 11,Villa Devoto,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,38,26-40
2020-0063,2,2020-12-05,2020,Diciembre,5,Sábado,Verano,07:10:00,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,True,Comuna 11,Villa Devoto,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21,19-25
2020-0065,1,2020-12-05,2020,Diciembre,5,Sábado,Verano,16:00:00,16,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 12,Saavedra,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,24,19-25
2020-0066,1,2020-12-07,2020,Diciembre,7,Lunes,Verano,04:30:00,4,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,False,Comuna 10,Villa Luro,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,26-40
2020-0067,1,2020-12-11,2020,Diciembre,11,Viernes,Verano,22:00:00,22,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,True,Comuna 4,Nueva Pompeya,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,51,41-60
2020-0068,1,2020-12-12,2020,Diciembre,12,Sábado,Verano,20:30:00,20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,True,Comuna 2,Recoleta,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,71,61+
2020-0069,1,2020-12-15,2020,Diciembre,15,Martes,Verano,05:20:00,5,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,True,Comuna 1,Constitucion,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,25,26-40
2020-0070,1,2020-12-17,2020,Diciembre,17,Jueves,Verano,15:35:00,15,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,True,Comuna 2,Recoleta,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,81,61+
2020-0071,1,2020-12-17,2020,Diciembre,17,Jueves,Verano,23:00:00,23,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,True,Comuna 7,Flores,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,4,0-18
2020-0072,1,2020-12-19,2020,Diciembre,19,Sábado,Verano,03:30:00,3,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,True,Comuna 3,San Cristobal,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,42,41-60
2020-0073,1,2020-12-20,2020,Diciembre,20,Domingo,Verano,07:40:00,7,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,True,Comuna 8,Villa Soldati,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,56,41-60
2020-0074,1,2020-12-20,2020,Diciembre,20,Domingo,Verano,21:00:00,21,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,True,Comuna 7,Flores,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,39,26-40
2020-0075,1,2020-12-23,2020,Diciembre,23,Miércoles,Verano,14:00:00,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,True,Comuna 1,San Nicolas,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,23,19-25
2020-0076,1,2020-12-24,2020,Diciembre,24,Jueves,Verano,12:30:00,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,True,Comuna 10,Monte Castro,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,FEMENINO,78,61+
2020-0077,2,2020-12-25,2020,Diciembre,25,Viernes,Verano,06:40:00,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,True,Comuna 15,Paternal,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,FEMENINO,30,26-40
2020-0077,2,2020-12-25,2020,Diciembre,25,Viernes,Verano,06:40:00,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,True,Comuna 15,Paternal,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,24,19-25
2020-0078,1,2020-12-25,2020,Diciembre,25,Viernes,Verano,05:50:00,5,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,False,Comuna 7,Parque Chacabuco,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,26,26-40
2020-0079,1,2020-12-27,2020,Diciembre,27,Domingo,Verano,04:15:00,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 12,Saavedra,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28,26-40
2021-0001,1,2021-01-06,2021,Enero,6,Miércoles,Verano,18:00:00,18,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,Comuna 1,Constitucion,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,36,26-40
2021-0002,1,2021-01-07,2021,Enero,7,Jueves,Verano,10:20:00,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",True,Comuna 9,Mataderos,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,47,41-60
2021-0003,1,2021-01-10,2021,Enero,10,Domingo,Verano,07:40:00,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,False,Comuna 7,Parque Chacabuco,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,26-40
2021-0004,1,2021-01-11,2021,Enero,11,Lunes,Verano,09:12:18,9,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,True,Comuna 4,Nueva Pompeya,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,61,61+
2021-0005,1,2021-01-11,2021,Enero,11,Lunes,Verano,21:30:00,21,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",False,Comuna 9,Parque Avellaneda,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,73,61+
2021-0006,1,2021-01-12,2021,Enero,12,Martes,Verano,21:00:00,21,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,True,Comuna 14,Palermo,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,23,19-25
2021-0007,1,2021-01-18,2021,Enero,18,Lunes,Verano,10:00:00,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,True,Comuna 15,Parque Chas,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,84,61+
2021-0008,1,2021-01-22,2021,Enero,22,Viernes,Verano,23:30:00,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,True,Comuna 4,Nueva Pompeya,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,28,26-40
2021-0009,1,2021-01-23,2021,Enero,23,Sábado,Verano,05:30:00,5,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,True,Comuna 6,Caballito,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,26-40
2021-0010,1,2021-01-23,2021,Enero,23,Sábado,Verano,08:00:00,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,-58.5007381,-34.5497951,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,26-40
2021-0011,1,2021-01-27,2021,Enero,27,Miércoles,Verano,01:04:26,1,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,False,Comuna 2,Recoleta,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,21,19-25
2021-0012,1,2021-01-29,2021,Enero,29,Viernes,Verano,20:07:22,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",True,Comuna 8,Villa Lugano,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,72,61+
2021-0013,1,2021-01-31,2021,Enero,31,Domingo,Verano,06:10:00,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",True,Comuna 10,Velez Sarsfield,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41,41-60
2021-0014,1,2021-02-02,2021,Febrero,2,Martes,Verano,00:50:00,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,True,Comuna 15,Villa Del Parque,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,28,26-40
2021-0015,1,2021-02-06,2021,Febrero,6,Sábado,Verano,03:05:00,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,True,Comuna 15,Agronomia,-58.49018543,-34.5972499,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,26,26-40
2021-0016,1,2021-02-14,2021,Febrero,14,Domingo,Verano,05:50:00,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,Comuna 8,Villa Riachuelo,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,22,19-25
2021-0017,1,2021-02-17,2021,Febrero,17,Miércoles,Verano,04:10:00,4,SALTA Y CASEROS AV.,AVENIDA,SALTA,True,Comuna 1,Constitucion,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33,26-40
2021-0018,1,2021-02-20,2021,Febrero,20,Sábado,Verano,19:00:00,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",True,Comuna 3,Balvanera,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36,26-40
2021-0019,1,2021-02-21,2021,Febrero,21,Domingo,Verano,01:20:00,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,True,Comuna 12,Villa Urquiza,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,30,26-40
2021-0020,1,2021-02-21,2021,Febrero,21,Domingo,Verano,15:00:00,15,POTOSI Y GASCON,CALLE,POTOSI,True,Comuna 5,Almagro,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,45,41-60
2021-0021,1,2021-02-26,2021,Febrero,26,Viernes,Verano,05:30:00,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",True,Comuna 3,Balvanera,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,39,26-40
2021-0022,1,2021-02-28,2021,Febrero,28,Domingo,Verano,12:00:00,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,True,Comuna 13,Belgrano,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,68,61+
2021-0023,1,2021-03-01,2021,Marzo,1,Lunes,Otoño,09:20:00,9,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,False,Comuna 0,Límite o Afueras,0.0,0.0,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,24,19-25
2021-0024,1,2021-03-03,2021,Marzo,3,Miércoles,Otoño,16:30:00,16,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",True,Comuna 9,Mataderos,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,5,0-18
2021-0025,1,2021-03-11,2021,Marzo,11,Jueves,Otoño,03:45:00,3,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,CONDUCTOR,MASCULINO,37,26-40
2021-0026,1,2021-03-15,2021,Marzo,15,Lunes,Otoño,02:35:00,2,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,Comuna 4,Barracas,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,26-40
2021-0027,1,2021-03-16,2021,Marzo,16,Martes,Otoño,15:30:00,15,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 12,Saavedra,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,19,19-25
2021-0028,1,2021-03-29,2021,Marzo,29,Lunes,Otoño,17:20:00,17,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,True,Comuna 7,Flores,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,9,0-18
2021-0029,1,2021-03-31,2021,Marzo,31,Miércoles,Otoño,18:05:00,18,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",True,Comuna 7,Flores,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,26,26-40
2021-0030,1,2021-04-03,2021,Abril,3,Sábado,Otoño,18:30:00,18,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,False,Comuna 4,Barracas,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,36,26-40
2021-0031,1,2021-04-07,2021,Abril,7,Miércoles,Otoño,10:29:00,10,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,True,Comuna 1,Monserrat,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,68,61+
2021-0032,1,2021-04-10,2021,Abril,10,Sábado,Otoño,19:55:00,19,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.",True,Comuna 13,Belgrano,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,61+
2021-0033,1,2021-04-14,2021,Abril,14,Miércoles,Otoño,17:50:00,17,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,False,Comuna 5,Boedo,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,33,26-40
2021-0034,1,2021-04-19,2021,Abril,19,Lunes,Otoño,14:40:00,14,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",True,Comuna 4,Parque Patricios,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,26,26-40
2021-0035,1,2021-05-03,2021,Mayo,3,Lunes,Otoño,09:20:00,9,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",True,Comuna 8,Villa Soldati,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,24,19-25
2021-0036,1,2021-05-09,2021,Mayo,9,Domingo,Otoño,06:00:00,6,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,26-40
2021-0037,1,2021-05-11,2021,Mayo,11,Martes,Otoño,07:10:00,7,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,True,Comuna 13,Belgrano,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,58,41-60
2021-0038,1,2021-05-14,2021,Mayo,14,Viernes,Otoño,11:40:00,11,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",True,Comuna 14,Palermo,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,44,41-60
2021-0039,1,2021-05-15,2021,Mayo,15,Sábado,Otoño,12:09:00,12,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,True,Comuna 9,Mataderos,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,86,61+
2021-0040,1,2021-05-20,2021,Mayo,20,Jueves,Otoño,05:50:00,5,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,26-40
2021-0041,1,2021-05-20,2021,Mayo,20,Jueves,Otoño,08:30:00,8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,True,Comuna 14,Palermo,-58.40986646,-34.5772806,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,75,61+
2021-0042,1,2021-05-21,2021,Mayo,21,Viernes,Otoño,05:00:00,5,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,False,Comuna 9,Liniers,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39,26-40
2021-0043,1,2021-05-22,2021,Mayo,22,Sábado,Otoño,18:26:00,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,Comuna 9,Mataderos,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,50,41-60
2021-0044,1,2021-05-25,2021,Mayo,25,Martes,Otoño,02:00:00,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.",True,Comuna 9,Parque Avellaneda,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,21,19-25
2021-0045,1,2021-05-26,2021,Mayo,26,Miércoles,Otoño,17:24:00,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,Comuna 4,Barracas,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,22,19-25
2021-0046,1,2021-05-31,2021,Mayo,31,Lunes,Otoño,02:00:00,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,True,Comuna 15,Chacarita,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,20,19-25
2021-0047,1,2021-06-02,2021,Junio,2,Miércoles,Invierno,16:00:00,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE",True,Comuna 4,Nueva Pompeya,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,59,41-60
2021-0048,1,2021-06-03,2021,Junio,3,Jueves,Invierno,09:58:00,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,True,Comuna 12,Villa Urquiza,-58.49026573,-34.5698141,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,44,41-60
2021-0049,1,2021-06-03,2021,Junio,3,Jueves,Invierno,20:30:00,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",False,Comuna 8,Villa Soldati,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,74,61+
2021-0050,1,2021-06-10,2021,Junio,10,Jueves,Invierno,13:30:00,13,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,False,Comuna 13,Belgrano,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,56,41-60
2021-0051,1,2021-06-15,2021,Junio,15,Martes,Invierno,19:20:00,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,True,Comuna 4,Nueva Pompeya,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,73,61+
2021-0052,1,2021-06-20,2021,Junio,20,Domingo,Invierno,05:40:00,5,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.",False,Comuna 0,Límite o Afueras,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,19,19-25
2021-0053,1,2021-06-20,2021,Junio,20,Domingo,Invierno,12:00:00,12,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,False,Comuna 15,Villa Crespo,-58.44399875,-34.5947736,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,MASCULINO,58,41-60
2021-0054,1,2021-06-22,2021,Junio,22,Martes,Invierno,14:44:00,14,TABARE Y EREZCANO,CALLE,TABARE,True,Comuna 4,Nueva Pompeya,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,41,41-60
2021-0055,1,2021-06-29,2021,Junio,29,Martes,Invierno,12:20:00,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,True,Comuna 3,Balvanera,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,47,41-60
2021-0056,1,2021-07-09,2021,Julio,9,Viernes,Invierno,23:25:00,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,True,Comuna 4,Nueva Pompeya,-58.42473018,-34.6500828,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,60,61+
2021-0057,1,2021-07-10,2021,Julio,10,Sábado,Invierno,23:30:00,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,False,Comuna 2,Recoleta,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,46,41-60
2021-0058,1,2021-07-21,2021,Julio,21,Miércoles,Invierno,00:40:00,0,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 12,Saavedra,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,24,19-25
2021-0059,1,2021-07-22,2021,Julio,22,Jueves,Invierno,01:20:00,1,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",False,Comuna 3,San Cristobal,-58.3964074,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,44,41-60
2021-0060,1,2021-07-22,2021,Julio,22,Jueves,Invierno,12:30:00,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",True,Comuna 5,Almagro,-58.41971993,-34.6111224,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,80,61+
2021-0061,1,2021-07-24,2021,Julio,24,Sábado,Invierno,09:15:00,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.",True,Comuna 4,Nueva Pompeya,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,55,41-60
2021-0062,1,2021-07-27,2021,Julio,27,Martes,Invierno,07:16:00,7,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,False,Comuna 4,Nueva Pompeya,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,73,61+
2021-0063,1,2021-08-02,2021,Agosto,2,Lunes,Invierno,04:40:00,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",False,Comuna 7,Flores,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,31,26-40
